week_start_date,sku_id,plant_id,region,quantity_sold,price,promotion_flag,sales_value
2022-12-19,MED012,PLANT_DEL,North,4779,4.8,0,22941.0
2022-12-26,MED012,PLANT_DEL,North,5388,4.8,0,25860.16
2023-01-02,MED012,PLANT_DEL,North,5456,4.8,0,26189.47
2023-01-09,MED012,PLANT_DEL,North,6359,4.8,0,30523.23
2023-01-16,MED012,PLANT_DEL,North,5746,4.8,0,27579.47
2023-01-23,MED012,PLANT_DEL,North,8602,4.8,0,41291.91
2023-01-30,MED012,PLANT_DEL,North,10820,4.08,1,44145.98
2023-02-06,MED012,PLANT_DEL,North,7975,4.8,0,38281.88
2023-02-13,MED012,PLANT_DEL,North,7557,4.8,0,36275.31
2023-02-20,MED012,PLANT_DEL,North,7524,4.8,0,36116.33
2023-02-27,MED012,PLANT_DEL,North,6380,4.8,0,30625.09
2023-03-06,MED012,PLANT_DEL,North,6188,4.8,0,29700.04
2023-03-13,MED012,PLANT_DEL,North,6065,4.8,0,29109.65
2023-03-20,MED012,PLANT_DEL,North,6100,4.8,0,29280.2
2023-03-27,MED012,PLANT_DEL,North,6116,4.8,0,29357.33
2023-04-03,MED012,PLANT_DEL,North,6976,4.8,0,33486.3
2023-04-10,MED012,PLANT_DEL,North,5866,4.8,0,28154.61
2023-04-17,MED012,PLANT_DEL,North,5504,4.8,0,26421.55
2023-04-24,MED012,PLANT_DEL,North,5657,4.8,0,27155.15
2023-05-01,MED012,PLANT_DEL,North,5943,4.8,0,28528.69
2023-05-08,MED012,PLANT_DEL,North,6006,4.8,0,28828.63
2023-05-15,MED012,PLANT_DEL,North,5429,4.8,0,26059.95
2023-05-22,MED012,PLANT_DEL,North,5743,4.8,0,27565.66
2023-05-29,MED012,PLANT_DEL,North,6653,4.08,1,27142.89
2023-06-05,MED012,PLANT_DEL,North,5968,4.8,0,28648.17
2023-06-12,MED012,PLANT_DEL,North,6134,4.8,0,29442.65
2023-06-19,MED012,PLANT_DEL,North,5549,4.8,0,26636.87
2023-06-26,MED012,PLANT_DEL,North,5272,4.8,0,25304.99
2023-07-03,MED012,PLANT_DEL,North,5565,4.8,0,26713.69
2023-07-10,MED012,PLANT_DEL,North,5297,4.8,0,25423.78
2023-07-17,MED012,PLANT_DEL,North,5267,4.8,0,25281.74
2023-07-24,MED012,PLANT_DEL,North,4717,4.8,0,22639.33
2023-07-31,MED012,PLANT_DEL,North,4967,4.8,0,23843.94
2023-08-07,MED012,PLANT_DEL,North,4802,4.8,0,23047.8
2023-08-14,MED012,PLANT_DEL,North,4701,4.8,0,22566.15
2023-08-21,MED012,PLANT_DEL,North,4294,4.8,0,20610.13
2023-08-28,MED012,PLANT_DEL,North,4624,4.8,0,22193.38
2023-09-04,MED012,PLANT_DEL,North,7059,4.08,1,28801.87
2023-09-11,MED012,PLANT_DEL,North,4587,4.8,0,22018.89
2023-09-18,MED012,PLANT_DEL,North,4354,4.8,0,20899.27
2023-09-25,MED012,PLANT_DEL,North,4493,4.8,0,21567.38
2023-10-02,MED012,PLANT_DEL,North,4953,4.8,0,23772.78
2023-10-09,MED012,PLANT_DEL,North,4813,4.8,0,23100.85
2023-10-16,MED012,PLANT_DEL,North,4587,4.8,0,22017.94
2023-10-23,MED012,PLANT_DEL,North,5081,4.8,0,24387.44
2023-10-30,MED012,PLANT_DEL,North,4447,4.8,0,21345.27
2023-11-06,MED012,PLANT_DEL,North,4878,4.8,0,23413.3
2023-11-13,MED012,PLANT_DEL,North,5000,4.8,0,24001.44
2023-11-20,MED012,PLANT_DEL,North,4966,4.8,0,23837.8
2023-11-27,MED012,PLANT_DEL,North,5012,4.8,0,24057.48
2023-12-04,MED012,PLANT_DEL,North,5682,4.08,1,23181.8
2023-12-11,MED012,PLANT_DEL,North,5063,4.8,0,24300.76
2023-12-18,MED012,PLANT_DEL,North,4583,4.8,0,22000.21
2023-12-25,MED012,PLANT_DEL,North,6519,4.8,0,31289.47
2024-01-01,MED012,PLANT_DEL,North,7053,4.8,0,33852.94
2024-01-08,MED012,PLANT_DEL,North,5701,4.8,0,27365.41
2024-01-15,MED012,PLANT_DEL,North,6485,4.8,0,31126.2
2024-01-22,MED012,PLANT_DEL,North,7074,4.8,0,33953.49
2024-01-29,MED012,PLANT_DEL,North,7683,4.8,0,36880.71
2024-02-05,MED012,PLANT_DEL,North,6711,4.8,0,32214.47
2024-02-12,MED012,PLANT_DEL,North,6553,4.8,0,31454.68
2024-02-19,MED012,PLANT_DEL,North,6794,4.8,0,32612.44
2024-02-26,MED012,PLANT_DEL,North,6300,4.8,0,30238.31
2024-03-04,MED012,PLANT_DEL,North,6903,4.8,0,33132.25
2024-03-11,MED012,PLANT_DEL,North,6363,4.8,0,30541.9
2024-03-18,MED012,PLANT_DEL,North,5889,4.8,0,28268.54
2024-03-25,MED012,PLANT_DEL,North,6585,4.08,1,26868.66
2024-04-01,MED012,PLANT_DEL,North,6342,4.8,0,30442.11
2024-04-08,MED012,PLANT_DEL,North,6508,4.8,0,31239.26
2024-04-15,MED012,PLANT_DEL,North,5644,4.8,0,27089.86
2024-04-22,MED012,PLANT_DEL,North,5722,4.8,0,27466.74
2024-04-29,MED012,PLANT_DEL,North,6800,4.08,1,27745.74
2024-05-06,MED012,PLANT_DEL,North,6335,4.8,0,30407.91
2024-05-13,MED012,PLANT_DEL,North,6486,4.8,0,31133.82
2024-05-20,MED012,PLANT_DEL,North,5695,4.8,0,27334.03
2024-05-27,MED012,PLANT_DEL,North,5310,4.8,0,25485.9
2024-06-03,MED012,PLANT_DEL,North,5392,4.8,0,25879.54
2024-06-10,MED012,PLANT_DEL,North,5635,4.8,0,27048.97
2024-06-17,MED012,PLANT_DEL,North,5067,4.8,0,24320.55
2024-06-24,MED012,PLANT_DEL,North,5292,4.8,0,25403.36
2024-07-01,MED012,PLANT_DEL,North,5069,4.8,0,24332.07
2024-07-08,MED012,PLANT_DEL,North,5416,4.8,0,25997.4
2024-07-15,MED012,PLANT_DEL,North,5373,4.8,0,25789.06
2024-07-22,MED012,PLANT_DEL,North,6583,4.08,1,26859.77
2024-07-29,MED012,PLANT_DEL,North,5207,4.8,0,24992.93
2024-08-05,MED012,PLANT_DEL,North,5837,4.8,0,28018.27
2024-08-12,MED012,PLANT_DEL,North,5190,4.8,0,24913.42
2024-08-19,MED012,PLANT_DEL,North,4628,4.8,0,22216.69
2024-08-26,MED012,PLANT_DEL,North,5527,4.8,0,26531.49
2024-09-02,MED012,PLANT_DEL,North,4677,4.8,0,22448.7
2024-09-09,MED012,PLANT_DEL,North,5144,4.8,0,24690.81
2024-09-16,MED012,PLANT_DEL,North,4534,4.8,0,21765.23
2024-09-23,MED012,PLANT_DEL,North,6276,4.08,1,25607.68
2024-09-30,MED012,PLANT_DEL,North,4905,4.8,0,23545.5
2024-10-07,MED012,PLANT_DEL,North,4669,4.8,0,22411.0
2024-10-14,MED012,PLANT_DEL,North,4910,4.8,0,23568.57
2024-10-21,MED012,PLANT_DEL,North,4822,4.8,0,23146.03
2024-10-28,MED012,PLANT_DEL,North,4948,4.8,0,23749.72
2024-11-04,MED012,PLANT_DEL,North,5513,4.8,0,26464.65
2024-11-11,MED012,PLANT_DEL,North,5391,4.8,0,25876.52
2024-11-18,MED012,PLANT_DEL,North,5310,4.8,0,25489.8
2024-11-25,MED012,PLANT_DEL,North,6303,4.08,1,25717.93
2024-12-02,MED012,PLANT_DEL,North,5257,4.8,0,25233.83
2024-12-09,MED012,PLANT_DEL,North,5003,4.8,0,24013.2
2024-12-16,MED012,PLANT_DEL,North,4858,4.8,0,23319.15
2024-12-23,MED012,PLANT_DEL,North,7096,4.8,0,34060.66
2024-12-30,MED012,PLANT_DEL,North,6166,4.8,0,29598.22
2025-01-06,MED012,PLANT_DEL,North,6495,4.8,0,31173.82
2025-01-13,MED012,PLANT_DEL,North,6126,4.8,0,29402.78
2025-01-20,MED012,PLANT_DEL,North,6414,4.8,0,30788.25
2025-01-27,MED012,PLANT_DEL,North,7318,4.8,0,35124.13
2025-02-03,MED012,PLANT_DEL,North,6109,4.8,0,29322.3
2025-02-10,MED012,PLANT_DEL,North,6990,4.8,0,33553.08
2025-02-17,MED012,PLANT_DEL,North,7799,4.8,0,37436.65
2025-02-24,MED012,PLANT_DEL,North,7362,4.8,0,35336.47
2025-03-03,MED012,PLANT_DEL,North,6605,4.8,0,31703.7
2025-03-10,MED012,PLANT_DEL,North,6242,4.8,0,29961.04
2025-03-17,MED012,PLANT_DEL,North,7461,4.8,0,35813.39
2025-03-24,MED012,PLANT_DEL,North,5926,4.8,0,28446.87
2025-03-31,MED012,PLANT_DEL,North,6310,4.8,0,30286.05
2025-04-07,MED012,PLANT_DEL,North,6620,4.8,0,31774.83
2025-04-14,MED012,PLANT_DEL,North,5650,4.8,0,27118.79
2025-04-21,MED012,PLANT_DEL,North,5916,4.8,0,28397.17
2025-04-28,MED012,PLANT_DEL,North,5839,4.8,0,28027.21
2025-05-05,MED012,PLANT_DEL,North,5702,4.8,0,27371.34
2025-05-12,MED012,PLANT_DEL,North,5458,4.8,0,26199.04
2025-05-19,MED012,PLANT_DEL,North,5776,4.8,0,27724.2
2025-05-26,MED012,PLANT_DEL,North,5299,4.8,0,25436.27
2025-06-02,MED012,PLANT_DEL,North,6126,4.8,0,29403.03
2025-06-09,MED012,PLANT_DEL,North,4847,4.8,0,23263.85
2025-06-16,MED012,PLANT_DEL,North,5712,4.8,0,27416.45
2025-06-23,MED012,PLANT_DEL,North,5724,4.8,0,27473.96
2025-06-30,MED012,PLANT_DEL,North,6050,4.8,0,29041.36
2025-07-07,MED012,PLANT_DEL,North,5794,4.8,0,27812.86
2025-07-14,MED012,PLANT_DEL,North,5333,4.8,0,25599.31
2025-07-21,MED012,PLANT_DEL,North,5323,4.8,0,25552.1
2025-07-28,MED012,PLANT_DEL,North,5185,4.8,0,24889.13
2025-08-04,MED012,PLANT_DEL,North,4682,4.8,0,22472.43
2025-08-11,MED012,PLANT_DEL,North,5396,4.8,0,25898.78
2025-08-18,MED012,PLANT_DEL,North,5342,4.8,0,25642.42
2025-08-25,MED012,PLANT_DEL,North,5134,4.8,0,24644.97
2025-09-01,MED012,PLANT_DEL,North,5320,4.8,0,25534.41
2025-09-08,MED012,PLANT_DEL,North,4973,4.8,0,23870.09
2025-09-15,MED012,PLANT_DEL,North,4538,4.8,0,21780.4
2025-09-22,MED012,PLANT_DEL,North,4601,4.8,0,22083.8
2025-09-29,MED012,PLANT_DEL,North,5368,4.8,0,25767.29
2025-10-06,MED012,PLANT_DEL,North,4312,4.8,0,20698.0
2025-10-13,MED012,PLANT_DEL,North,4717,4.8,0,22642.01
2025-10-20,MED012,PLANT_DEL,North,5093,4.8,0,24445.55
2025-10-27,MED012,PLANT_DEL,North,5473,4.8,0,26272.27
2025-11-03,MED012,PLANT_DEL,North,5496,4.8,0,26382.91
2025-11-10,MED012,PLANT_DEL,North,4993,4.8,0,23966.0
2025-11-17,MED012,PLANT_DEL,North,5124,4.8,0,24596.92
2025-11-24,MED012,PLANT_DEL,North,5055,4.8,0,24265.75
2025-12-01,MED012,PLANT_DEL,North,5219,4.8,0,25052.16
2025-12-08,MED012,PLANT_DEL,North,4907,4.8,0,23554.67
2025-12-15,MED012,PLANT_DEL,North,5568,4.8,0,26727.83
2025-12-22,MED012,PLANT_DEL,North,4650,4.8,0,22321.25
2025-12-29,MED012,PLANT_DEL,North,6641,4.8,0,31878.88
2026-01-05,MED012,PLANT_DEL,North,6351,4.8,0,30483.98
2026-01-12,MED012,PLANT_DEL,North,6315,4.8,0,30310.76
2026-01-19,MED012,PLANT_DEL,North,6314,4.8,0,30308.3
2026-01-26,MED012,PLANT_DEL,North,6849,4.8,0,32874.77
2026-02-02,MED012,PLANT_DEL,North,7033,4.8,0,33757.37
2026-02-09,MED012,PLANT_DEL,North,8066,4.08,1,32910.97
2026-02-16,MED012,PLANT_DEL,North,6315,4.8,0,30313.5
2026-02-23,MED012,PLANT_DEL,North,7154,4.08,1,29188.71
2026-03-02,MED012,PLANT_DEL,North,7120,4.8,0,34177.05
2026-03-09,MED012,PLANT_DEL,North,5652,4.8,0,27129.2
2026-03-16,MED012,PLANT_DEL,North,6396,4.8,0,30699.96
2026-03-23,MED012,PLANT_DEL,North,6230,4.8,0,29905.02
2026-03-30,MED012,PLANT_DEL,North,6085,4.8,0,29208.88
2026-04-06,MED012,PLANT_DEL,North,5938,4.8,0,28500.27
2026-04-13,MED012,PLANT_DEL,North,5685,4.8,0,27286.64
2026-04-20,MED012,PLANT_DEL,North,7667,4.08,1,31283.33
2026-04-27,MED012,PLANT_DEL,North,7251,4.08,1,29584.47
2026-05-04,MED012,PLANT_DEL,North,5913,4.8,0,28381.14
2026-05-11,MED012,PLANT_DEL,North,5962,4.8,0,28619.33
2026-05-18,MED012,PLANT_DEL,North,5811,4.8,0,27890.55
2026-05-25,MED012,PLANT_DEL,North,5264,4.8,0,25266.37
2026-06-01,MED012,PLANT_DEL,North,7128,4.08,1,29084.27
2026-06-08,MED012,PLANT_DEL,North,5712,4.8,0,27415.75
2026-06-15,MED012,PLANT_DEL,North,5497,4.8,0,26387.91
2026-06-22,MED012,PLANT_DEL,North,5389,4.8,0,25868.27
2026-06-29,MED012,PLANT_DEL,North,5124,4.8,0,24595.94
2026-07-06,MED012,PLANT_DEL,North,5652,4.8,0,27130.11
2026-07-13,MED012,PLANT_DEL,North,5479,4.8,0,26298.94
2026-07-20,MED012,PLANT_DEL,North,4941,4.8,0,23716.09
2026-07-27,MED012,PLANT_DEL,North,5363,4.8,0,25740.69
2026-08-03,MED012,PLANT_DEL,North,5073,4.8,0,24350.37
2026-08-10,MED012,PLANT_DEL,North,5385,4.8,0,25850.19
2018-01-01,MED012,PLANT_MUM,West,5834,4.8,0,28005.26
2018-01-08,MED012,PLANT_MUM,West,5916,4.8,0,28395.78
2018-01-15,MED012,PLANT_MUM,West,5689,4.8,0,27305.09
2018-01-22,MED012,PLANT_MUM,West,7183,4.8,0,34478.57
2018-01-29,MED012,PLANT_MUM,West,6894,4.8,0,33089.44
2018-02-05,MED012,PLANT_MUM,West,6661,4.8,0,31971.51
2018-02-12,MED012,PLANT_MUM,West,6946,4.8,0,33341.88
2018-02-19,MED012,PLANT_MUM,West,6894,4.8,0,33092.07
2018-02-26,MED012,PLANT_MUM,West,6390,4.8,0,30672.01
2018-03-05,MED012,PLANT_MUM,West,6314,4.8,0,30304.9
2018-03-12,MED012,PLANT_MUM,West,6142,4.8,0,29479.26
2018-03-19,MED012,PLANT_MUM,West,6167,4.8,0,29602.24
2018-03-26,MED012,PLANT_MUM,West,5742,4.8,0,27563.58
2018-04-02,MED012,PLANT_MUM,West,6816,4.08,1,27810.82
2018-04-09,MED012,PLANT_MUM,West,5913,4.8,0,28382.86
2018-04-16,MED012,PLANT_MUM,West,6374,4.8,0,30593.57
2018-04-23,MED012,PLANT_MUM,West,5169,4.8,0,24811.66
2018-04-30,MED012,PLANT_MUM,West,6094,4.8,0,29249.99
2018-05-07,MED012,PLANT_MUM,West,5905,4.8,0,28342.61
2018-05-14,MED012,PLANT_MUM,West,5893,4.8,0,28285.55
2018-05-21,MED012,PLANT_MUM,West,5819,4.8,0,27930.49
2018-05-28,MED012,PLANT_MUM,West,5521,4.8,0,26499.65
2018-06-04,MED012,PLANT_MUM,West,5802,4.8,0,27847.53
2018-06-11,MED012,PLANT_MUM,West,4521,4.8,0,21701.92
2018-06-18,MED012,PLANT_MUM,West,5183,4.8,0,24880.45
2018-06-25,MED012,PLANT_MUM,West,5223,4.8,0,25069.63
2018-07-02,MED012,PLANT_MUM,West,4862,4.8,0,23339.0
2018-07-09,MED012,PLANT_MUM,West,4864,4.8,0,23345.24
2018-07-16,MED012,PLANT_MUM,West,4982,4.8,0,23915.76
2018-07-23,MED012,PLANT_MUM,West,4537,4.8,0,21776.64
2018-07-30,MED012,PLANT_MUM,West,4648,4.8,0,22309.24
2018-08-06,MED012,PLANT_MUM,West,5014,4.8,0,24065.53
2018-08-13,MED012,PLANT_MUM,West,5246,4.8,0,25180.04
2018-08-20,MED012,PLANT_MUM,West,4745,4.8,0,22773.72
2018-08-27,MED012,PLANT_MUM,West,4858,4.8,0,23317.88
2018-09-03,MED012,PLANT_MUM,West,5013,4.8,0,24060.91
2018-09-10,MED012,PLANT_MUM,West,6239,4.08,1,25455.68
2018-09-17,MED012,PLANT_MUM,West,4550,4.8,0,21841.49
2018-09-24,MED012,PLANT_MUM,West,5369,4.8,0,25772.24
2018-10-01,MED012,PLANT_MUM,West,4799,4.8,0,23032.92
2018-10-08,MED012,PLANT_MUM,West,4834,4.8,0,23203.44
2018-10-15,MED012,PLANT_MUM,West,5089,4.8,0,24429.43
2018-10-22,MED012,PLANT_MUM,West,4426,4.8,0,21242.43
2018-10-29,MED012,PLANT_MUM,West,4810,4.8,0,23087.4
2018-11-05,MED012,PLANT_MUM,West,4793,4.8,0,23007.67
2018-11-12,MED012,PLANT_MUM,West,5071,4.8,0,24342.51
2018-11-19,MED012,PLANT_MUM,West,4372,4.8,0,20986.03
2018-11-26,MED012,PLANT_MUM,West,4910,4.8,0,23569.48
2018-12-03,MED012,PLANT_MUM,West,4540,4.8,0,21794.03
2018-12-10,MED012,PLANT_MUM,West,4959,4.8,0,23804.13
2018-12-17,MED012,PLANT_MUM,West,5629,4.8,0,27018.94
2018-12-24,MED012,PLANT_MUM,West,5949,4.8,0,28553.21
2018-12-31,MED012,PLANT_MUM,West,5805,4.8,0,27864.39
2019-01-07,MED012,PLANT_MUM,West,6328,4.8,0,30373.37
2019-01-14,MED012,PLANT_MUM,West,5743,4.8,0,27566.99
2019-01-21,MED012,PLANT_MUM,West,7755,4.8,0,37225.0
2019-01-28,MED012,PLANT_MUM,West,7907,4.8,0,37953.92
2019-02-04,MED012,PLANT_MUM,West,6894,4.8,0,33090.11
2019-02-11,MED012,PLANT_MUM,West,6969,4.8,0,33450.18
2019-02-18,MED012,PLANT_MUM,West,7012,4.8,0,33658.78
2019-02-25,MED012,PLANT_MUM,West,6478,4.8,0,31095.99
2019-03-04,MED012,PLANT_MUM,West,5684,4.8,0,27281.07
2019-03-11,MED012,PLANT_MUM,West,8212,4.08,1,33504.56
2019-03-18,MED012,PLANT_MUM,West,6879,4.8,0,33018.98
2019-03-25,MED012,PLANT_MUM,West,6101,4.8,0,29286.73
2019-04-01,MED012,PLANT_MUM,West,4681,4.8,0,22470.91
2019-04-08,MED012,PLANT_MUM,West,5854,4.8,0,28099.62
2019-04-15,MED012,PLANT_MUM,West,5914,4.8,0,28388.22
2019-04-22,MED012,PLANT_MUM,West,6382,4.8,0,30633.22
2019-04-29,MED012,PLANT_MUM,West,5477,4.8,0,26289.44
2019-05-06,MED012,PLANT_MUM,West,5482,4.8,0,26313.43
2019-05-13,MED012,PLANT_MUM,West,5627,4.8,0,27010.84
2019-05-20,MED012,PLANT_MUM,West,5827,4.8,0,27971.8
2019-05-27,MED012,PLANT_MUM,West,5667,4.8,0,27201.92
2019-06-03,MED012,PLANT_MUM,West,6250,4.8,0,29997.9
2019-06-10,MED012,PLANT_MUM,West,5836,4.8,0,28014.44
2019-06-17,MED012,PLANT_MUM,West,5599,4.8,0,26873.42
2019-06-24,MED012,PLANT_MUM,West,4865,4.8,0,23352.93
2019-07-01,MED012,PLANT_MUM,West,5099,4.8,0,24474.6
2019-07-08,MED012,PLANT_MUM,West,5496,4.8,0,26379.05
2019-07-15,MED012,PLANT_MUM,West,5311,4.8,0,25492.1
2019-07-22,MED012,PLANT_MUM,West,4519,4.8,0,21692.48
2019-07-29,MED012,PLANT_MUM,West,4613,4.8,0,22140.71
2019-08-05,MED012,PLANT_MUM,West,4403,4.8,0,21133.9
2019-08-12,MED012,PLANT_MUM,West,6181,4.08,1,25219.6
2019-08-19,MED012,PLANT_MUM,West,4970,4.8,0,23858.27
2019-08-26,MED012,PLANT_MUM,West,7092,4.08,1,28937.21
2019-09-02,MED012,PLANT_MUM,West,4761,4.8,0,22851.57
2019-09-09,MED012,PLANT_MUM,West,4284,4.8,0,20564.59
2019-09-16,MED012,PLANT_MUM,West,5352,4.8,0,25690.08
2019-09-23,MED012,PLANT_MUM,West,5190,4.8,0,24911.11
2019-09-30,MED012,PLANT_MUM,West,4998,4.8,0,23990.83
2019-10-07,MED012,PLANT_MUM,West,4468,4.8,0,21448.78
2019-10-14,MED012,PLANT_MUM,West,4896,4.8,0,23498.71
2019-10-21,MED012,PLANT_MUM,West,5232,4.8,0,25114.05
2019-10-28,MED012,PLANT_MUM,West,5583,4.08,1,22780.66
2019-11-04,MED012,PLANT_MUM,West,4585,4.8,0,22008.33
2019-11-11,MED012,PLANT_MUM,West,4815,4.8,0,23112.23
2019-11-18,MED012,PLANT_MUM,West,5256,4.8,0,25228.62
2019-11-25,MED012,PLANT_MUM,West,6479,4.08,1,26432.92
2019-12-02,MED012,PLANT_MUM,West,4755,4.8,0,22825.68
2019-12-09,MED012,PLANT_MUM,West,5188,4.8,0,24900.44
2019-12-16,MED012,PLANT_MUM,West,5804,4.8,0,27856.87
2019-12-23,MED012,PLANT_MUM,West,6675,4.8,0,32038.85
2019-12-30,MED012,PLANT_MUM,West,6365,4.8,0,30552.11
2020-01-06,MED012,PLANT_MUM,West,6340,4.8,0,30432.06
2020-01-13,MED012,PLANT_MUM,West,6027,4.8,0,28930.13
2020-01-20,MED012,PLANT_MUM,West,5551,4.8,0,26642.83
2020-01-27,MED012,PLANT_MUM,West,6833,4.8,0,32797.23
2020-02-03,MED012,PLANT_MUM,West,6739,4.8,0,32346.62
2020-02-10,MED012,PLANT_MUM,West,5949,4.8,0,28554.93
2020-02-17,MED012,PLANT_MUM,West,5963,4.8,0,28620.77
2020-02-24,MED012,PLANT_MUM,West,6398,4.8,0,30708.95
2020-03-02,MED012,PLANT_MUM,West,6195,4.8,0,29736.92
2020-03-09,MED012,PLANT_MUM,West,6016,4.8,0,28876.38
2020-03-16,MED012,PLANT_MUM,West,5786,4.8,0,27773.46
2020-03-23,MED012,PLANT_MUM,West,6373,4.8,0,30590.98
2020-03-30,MED012,PLANT_MUM,West,6108,4.8,0,29317.82
2020-04-06,MED012,PLANT_MUM,West,6035,4.8,0,28969.59
2020-04-13,MED012,PLANT_MUM,West,5512,4.8,0,26457.14
2020-04-20,MED012,PLANT_MUM,West,6026,4.8,0,28923.81
2020-04-27,MED012,PLANT_MUM,West,6728,4.8,0,32294.31
2020-05-04,MED012,PLANT_MUM,West,5197,4.8,0,24947.98
2020-05-11,MED012,PLANT_MUM,West,6071,4.8,0,29141.27
2020-05-18,MED012,PLANT_MUM,West,5729,4.8,0,27497.97
2020-05-25,MED012,PLANT_MUM,West,5673,4.8,0,27232.37
2020-06-01,MED012,PLANT_MUM,West,6013,4.8,0,28861.58
2020-06-08,MED012,PLANT_MUM,West,5304,4.8,0,25459.67
2020-06-15,MED012,PLANT_MUM,West,5381,4.8,0,25830.19
2020-06-22,MED012,PLANT_MUM,West,5381,4.8,0,25826.7
2020-06-29,MED012,PLANT_MUM,West,7403,4.08,1,30203.87
2020-07-06,MED012,PLANT_MUM,West,5436,4.8,0,26095.17
2020-07-13,MED012,PLANT_MUM,West,4996,4.8,0,23979.12
2020-07-20,MED012,PLANT_MUM,West,6873,4.08,1,28041.11
2020-07-27,MED012,PLANT_MUM,West,4866,4.8,0,23355.07
2020-08-03,MED012,PLANT_MUM,West,5142,4.8,0,24683.75
2020-08-10,MED012,PLANT_MUM,West,5072,4.8,0,24346.8
2020-08-17,MED012,PLANT_MUM,West,4970,4.8,0,23853.78
2020-08-24,MED012,PLANT_MUM,West,4669,4.8,0,22411.61
2020-08-31,MED012,PLANT_MUM,West,5267,4.8,0,25283.01
2020-09-07,MED012,PLANT_MUM,West,5239,4.8,0,25147.42
2020-09-14,MED012,PLANT_MUM,West,4845,4.8,0,23255.38
2020-09-21,MED012,PLANT_MUM,West,5102,4.8,0,24488.61
2020-09-28,MED012,PLANT_MUM,West,4681,4.8,0,22468.22
2020-10-05,MED012,PLANT_MUM,West,5138,4.8,0,24664.16
2020-10-12,MED012,PLANT_MUM,West,6349,4.08,1,25904.78
2020-10-19,MED012,PLANT_MUM,West,5001,4.8,0,24006.91
2020-10-26,MED012,PLANT_MUM,West,4541,4.8,0,21797.08
2020-11-02,MED012,PLANT_MUM,West,4978,4.8,0,23894.19
2020-11-09,MED012,PLANT_MUM,West,5028,4.8,0,24135.9
2020-11-16,MED012,PLANT_MUM,West,5230,4.8,0,25105.33
2020-11-23,MED012,PLANT_MUM,West,5942,4.8,0,28520.17
2020-11-30,MED012,PLANT_MUM,West,4965,4.8,0,23834.29
2020-12-07,MED012,PLANT_MUM,West,5683,4.8,0,27277.91
2020-12-14,MED012,PLANT_MUM,West,5559,4.8,0,26685.34
2020-12-21,MED012,PLANT_MUM,West,6040,4.8,0,28994.18
2020-12-28,MED012,PLANT_MUM,West,5377,4.8,0,25811.79
2021-01-04,MED012,PLANT_MUM,West,5582,4.8,0,26793.35
2021-01-11,MED012,PLANT_MUM,West,6695,4.8,0,32138.25
2021-01-18,MED012,PLANT_MUM,West,6009,4.8,0,28841.02
2021-01-25,MED012,PLANT_MUM,West,8901,4.08,1,36314.53
2021-02-01,MED012,PLANT_MUM,West,7000,4.8,0,33599.84
2021-02-08,MED012,PLANT_MUM,West,6694,4.8,0,32133.33
2021-02-15,MED012,PLANT_MUM,West,8330,4.08,1,33987.4
2021-02-22,MED012,PLANT_MUM,West,8162,4.08,1,33300.01
2021-03-01,MED012,PLANT_MUM,West,5924,4.8,0,28434.08
2021-03-08,MED012,PLANT_MUM,West,5885,4.8,0,28247.54
2021-03-15,MED012,PLANT_MUM,West,6074,4.8,0,29154.19
2021-03-22,MED012,PLANT_MUM,West,7919,4.08,1,32308.38
2021-03-29,MED012,PLANT_MUM,West,5912,4.8,0,28378.11
2021-04-05,MED012,PLANT_MUM,West,6956,4.8,0,33388.06
2021-04-12,MED012,PLANT_MUM,West,6125,4.8,0,29398.99
2021-04-19,MED012,PLANT_MUM,West,5839,4.8,0,28026.75
2021-04-26,MED012,PLANT_MUM,West,5979,4.8,0,28700.0
2021-05-03,MED012,PLANT_MUM,West,6234,4.8,0,29924.55
2021-05-10,MED012,PLANT_MUM,West,6198,4.8,0,29749.14
2021-05-17,MED012,PLANT_MUM,West,6197,4.8,0,29747.34
2021-05-24,MED012,PLANT_MUM,West,5970,4.8,0,28654.43
2021-05-31,MED012,PLANT_MUM,West,5357,4.8,0,25712.24
2021-06-07,MED012,PLANT_MUM,West,5925,4.8,0,28439.0
2021-06-14,MED012,PLANT_MUM,West,5711,4.8,0,27414.85
2021-06-21,MED012,PLANT_MUM,West,5500,4.8,0,26402.19
2021-06-28,MED012,PLANT_MUM,West,7268,4.08,1,29653.22
2021-07-05,MED012,PLANT_MUM,West,5944,4.8,0,28530.95
2021-07-12,MED012,PLANT_MUM,West,5266,4.8,0,25276.67
2021-07-19,MED012,PLANT_MUM,West,5506,4.8,0,26430.1
2021-07-26,MED012,PLANT_MUM,West,4972,4.8,0,23867.93
2021-08-02,MED012,PLANT_MUM,West,5180,4.8,0,24865.93
2021-08-09,MED012,PLANT_MUM,West,4601,4.8,0,22083.71
2021-08-16,MED012,PLANT_MUM,West,5211,4.8,0,25013.74
2021-08-23,MED012,PLANT_MUM,West,5051,4.8,0,24244.35
2021-08-30,MED012,PLANT_MUM,West,4669,4.8,0,22409.26
2021-09-06,MED012,PLANT_MUM,West,5111,4.8,0,24530.42
2021-09-13,MED012,PLANT_MUM,West,5233,4.8,0,25120.11
2021-09-20,MED012,PLANT_MUM,West,4916,4.8,0,23598.12
2021-09-27,MED012,PLANT_MUM,West,4823,4.8,0,23152.03
